Invoice_No,Invoice_Date,Customer_ID,Product,Quantity,Unit_Price,Country
INV502846,2026-05-20 00:00:00,CUST1289,Fitness Band,2,34.62,India
INV503357,2026-05-20 00:00:00,CUST1340,Notebook Set,1,9.65,India
INV503357,2026-05-20 00:00:00,CUST1340,Phone Case,1,13.05,India
INV501234,2026-05-21 00:00:00,CUST1126,Portable SSD,4,100.03,Singapore
INV502090,2026-05-21 00:00:00,CUST1208,Power Bank,2,32.92,India
INV502281,2026-05-21 00:00:00,CUST1231,Backpack,4,49.11,Singapore
INV502281,2026-05-21 00:00:00,CUST1231,Water Bottle,5,18.32,India
INV502281,2026-05-21 00:00:00,CUST1231,Phone Case,5,13.05,India
INV503118,2026-05-21 00:00:00,CUST1314,Water Bottle,6,20.41,India
INV503118,2026-05-21 00:00:00,CUST1314,USB-C Hub,5,47.72,Singapore
INV503118,2026-05-21 00:00:00,CUST1314,Mechanical Keyboard,6,83.75,United Kingdom
INV503553,2026-05-21 00:00:00,CUST1359,Wireless Mouse,4,27.6,Singapore
INV503560,2026-05-21 00:00:00,CUST1359,Fitness Band,4,47.8,India
INV501246,2026-05-22 00:00:00,CUST1127,Wireless Mouse,5,25.82,UAE
INV501246,2026-05-22 00:00:00,CUST1127,Smartwatch Strap,3,19.33,India
INV501983,2026-05-22 00:00:00,CUST1198,Webcam,5,52.22,UAE
INV501665,2026-05-23 00:00:00,CUST1167,Charging Cable,4,6.47,Singapore
INV501799,2026-05-23 00:00:00,CUST1178,Wireless Mouse,2,18.97,India
INV501858,2026-05-23 00:00:00,CUST1185,Backpack,2,46.64,India
INV501858,2026-05-23 00:00:00,CUST1185,Gaming Mouse Pad,4,18.77,India
INV501858,2026-05-23 00:00:00,CUST1185,Mechanical Keyboard,4,69.57,Singapore
INV502197,2026-05-23 00:00:00,CUST1220,Mechanical Keyboard,3,51.55,United Kingdom
INV502388,2026-05-23 00:00:00,CUST1241,Mini Tripod,1,10.75,United Kingdom
INV502388,2026-05-23 00:00:00,CUST1241,Backpack,1,34.05,Singapore
INV500371,2026-05-24 00:00:00,CUST1034,Phone Case,4,10.0,India
INV500371,2026-05-24 00:00:00,CUST1034,Water Bottle,4,13.08,Singapore
INV500371,2026-05-24 00:00:00,CUST1034,Mini Tripod,3,10.62,United Kingdom
INV501958,2026-05-24 00:00:00,CUST1195,Notebook Set,2,7.22,UAE
INV501958,2026-05-24 00:00:00,CUST1195,Desk Lamp,2,25.57,India
INV501958,2026-05-24 00:00:00,CUST1195,Webcam,3,42.49,India
INV502069,2026-05-24 00:00:00,CUST1206,HDMI Cable,1,10.08,Singapore
INV502069,2026-05-24 00:00:00,CUST1206,Fitness Band,1,40.25,India
INV502121,2026-05-24 00:00:00,CUST1210,Water Bottle,1,14.74,UAE
INV502121,2026-05-24 00:00:00,CUST1210,Smartwatch Strap,3,13.41,Singapore
INV502641,2026-05-24 00:00:00,CUST1270,Webcam,4,56.34,India
INV502826,2026-05-24 00:00:00,CUST1288,Laptop Stand,3,40.15,India
INV502898,2026-05-24 00:00:00,CUST1294,Bluetooth Speaker,4,37.83,India
INV502898,2026-05-24 00:00:00,CUST1294,Power Bank,4,24.78,India
INV503332,2026-05-24 00:00:00,CUST1337,Portable SSD,3,93.49,India
INV503332,2026-05-24 00:00:00,CUST1337,Laptop Stand,2,34.14,India
INV503332,2026-05-24 00:00:00,CUST1337,Mini Tripod,2,11.92,India
INV503838,2026-05-24 00:00:00,CUST1393,Portable SSD,4,96.73,India
INV503838,2026-05-24 00:00:00,CUST1393,Webcam,4,52.3,Singapore
INV503838,2026-05-24 00:00:00,CUST1393,Notebook Set,4,7.95,India
INV500665,2026-05-25 00:00:00,CUST1065,Webcam,2,51.58,Singapore
INV500665,2026-05-25 00:00:00,CUST1065,Desk Lamp,3,27.24,UAE
INV500665,2026-05-25 00:00:00,CUST1065,USB-C Hub,4,29.02,India
INV500831,2026-05-25 00:00:00,CUST1082,Backpack,4,39.17,India
INV501905,2026-05-25 00:00:00,CUST1189,Phone Case,4,11.03,India
INV501905,2026-05-25 00:00:00,CUST1189,Power Bank,1,29.75,Singapore
INV501905,2026-05-25 00:00:00,CUST1189,Power Bank,2,31.37,India
INV501997,2026-05-25 00:00:00,CUST1198,Laptop Stand,6,43.27,India
INV501997,2026-05-25 00:00:00,CUST1198,Mini Tripod,4,16.08,India
INV503450,2026-05-25 00:00:00,CUST1350,HDMI Cable,4,10.31,India
INV503450,2026-05-25 00:00:00,CUST1350,Fitness Band,3,0.0,United Kingdom
INV503450,2026-05-25 00:00:00,CUST1350,Wireless Mouse,2,19.18,India
INV503607,2026-05-25 00:00:00,CUST1367,Wireless Mouse,4,20.61,India
INV503607,2026-05-25 00:00:00,CUST1367,Bluetooth Speaker,1,40.98,United Kingdom
INV503641,2026-05-25 00:00:00,CUST1371,Wireless Mouse,1,20.54,India
INV503641,2026-05-25 00:00:00,CUST1371,USB-C Hub,2,30.02,UAE
INV503641,2026-05-25 00:00:00,CUST1371,Mechanical Keyboard,3,56.1,India
INV500088,2026-05-26 00:00:00,CUST1008,Charging Cable,4,8.3,UAE
INV500088,2026-05-26 00:00:00,CUST1008,Notebook Set,3,8.82,India
INV500088,2026-05-26 00:00:00,CUST1008,Fitness Band,4,41.96,United Kingdom
INV500204,2026-05-26 00:00:00,CUST1017,HDMI Cable,2,8.7,India
INV500204,2026-05-26 00:00:00,CUST1017,Portable SSD,1,87.61,India
INV500204,2026-05-26 00:00:00,CUST1017,Laptop Stand,2,31.85,India
INV500431,2026-05-26 00:00:00,CUST1042,Notebook Set,3,11.66,India
INV500431,2026-05-26 00:00:00,CUST1042,Gaming Mouse Pad,6,22.7,India
INV500663,2026-05-26 00:00:00,CUST1065,Laptop Stand,4,33.41,India
INV500663,2026-05-26 00:00:00,CUST1065,Notebook Set,2,7.28,India
INV500663,2026-05-26 00:00:00,CUST1065,Portable SSD,4,97.77,India
INV502051,2026-05-26 00:00:00,CUST1205,Bluetooth Speaker,4,45.46,India
INV502051,2026-05-26 00:00:00,CUST1205,HDMI Cable,4,10.74,UAE
INV503226,2026-05-26 00:00:00,CUST1325,Notebook Set,2,10.87,United Kingdom
INV503226,2026-05-26 00:00:00,CUST1325,Phone Case,6,15.93,India
INV503226,2026-05-26 00:00:00,CUST1325,Mini Tripod,5,16.45,India
INV503248,2026-05-26 00:00:00,CUST1327,HDMI Cable,1,7.69,India
INV500285,2026-05-27 00:00:00,CUST1026,Webcam,3,45.3,UAE
INV500864,2026-05-27 00:00:00,CUST1086,Notebook Set,4,7.67,UAE
INV501702,2026-05-27 00:00:00,CUST1170,Smartwatch Strap,6,18.11,Singapore
INV503664,2026-05-27 00:00:00,CUST1375,Mechanical Keyboard,2,65.9,United Kingdom
INV503664,2026-05-27 00:00:00,CUST1375,Phone Case,1,12.35,India
INV503664,2026-05-27 00:00:00,CUST1375,Water Bottle,2,16.01,UAE
INV503796,2026-05-27 00:00:00,CUST1387,Mechanical Keyboard,6,75.87,India
INV503796,2026-05-27 00:00:00,CUST1387,Power Bank,3,39.63,Singapore
INV503796,2026-05-27 00:00:00,CUST1387,Wireless Mouse,4,31.15,United Kingdom
INV500259,2026-05-28 00:00:00,CUST1023,USB-C Hub,3,37.98,India
INV500259,2026-05-28 00:00:00,CUST1023,Wireless Mouse,1,21.2,UAE
INV500259,2026-05-28 00:00:00,CUST1023,Fitness Band,2,36.34,Singapore
INV500670,2026-05-28 00:00:00,CUST1067,Portable SSD,1,92.45,India
INV501037,2026-05-28 00:00:00,CUST1101,Phone Case,6,13.89,India
INV501037,2026-05-28 00:00:00,CUST1101,Notebook Set,6,10.9,India
INV501270,2026-05-28 00:00:00,CUST1128,Fitness Band,2,36.37,UAE
INV501327,2026-05-28 00:00:00,CUST1133,Portable SSD,3,88.23,United Kingdom
INV501327,2026-05-28 00:00:00,CUST1133,Notebook Set,2,7.95,India
INV501939,2026-05-28 00:00:00,CUST1193,Phone Case,3,10.28,Singapore
INV501939,2026-05-28 00:00:00,CUST1193,Mini Tripod,3,11.49,India
INV502346,2026-05-28 00:00:00,CUST1236,Mini Tripod,3,16.87,India
INV502346,2026-05-28 00:00:00,CUST1236,Laptop Stand,4,51.14,United Kingdom
INV502397,2026-05-28 00:00:00,CUST1243,Backpack,3,30.59,United Kingdom
INV502397,2026-05-28 00:00:00,CUST1243,Charging Cable,1,5.93,India
INV502852,2026-05-28 00:00:00,CUST1289,USB-C Hub,1,36.9,United Kingdom
INV502949,2026-05-28 00:00:00,CUST1298,Mini Tripod,2,16.16,India
INV502964,2026-05-28 00:00:00,CUST1299,Laptop Stand,4,43.33,India
INV502964,2026-05-28 00:00:00,CUST1299,Fitness Band,2,50.43,India
INV503030,2026-05-28 00:00:00,CUST1305,Bluetooth Speaker,5,55.9,India
INV503030,2026-05-28 00:00:00,CUST1305,USB-C Hub,3,41.79,India
INV500492,2026-05-29 00:00:00,CUST1046,Desk Lamp,4,29.33,India
INV500492,2026-05-29 00:00:00,CUST1046,Phone Case,3,12.97,United Kingdom
INV500492,2026-05-29 00:00:00,CUST1046,Mini Tripod,4,14.17,UAE
INV501467,2026-05-29 00:00:00,CUST1146,USB-C Hub,1,31.24,India
INV501467,2026-05-29 00:00:00,CUST1146,Bluetooth Speaker,2,45.22,Singapore
INV501467,2026-05-29 00:00:00,CUST1146,Water Bottle,1,15.67,India
INV501743,2026-05-29 00:00:00,CUST1175,Headphones,4,46.42,India
INV501743,2026-05-29 00:00:00,CUST1175,USB-C Hub,1,30.13,India
INV502065,2026-05-29 00:00:00,CUST1206,Laptop Stand,4,39.03,United Kingdom
INV502065,2026-05-29 00:00:00,CUST1206,Headphones,1,61.08,India
INV502065,2026-05-29 00:00:00,CUST1206,Backpack,2,46.82,India
INV503038,2026-05-29 00:00:00,CUST1306,USB-C Hub,6,34.47,United Kingdom
INV503038,2026-05-29 00:00:00,CUST1306,Portable SSD,4,102.21,Singapore
INV503038,2026-05-29 00:00:00,CUST1306,Wireless Mouse,2,22.79,India
INV503337,2026-05-29 00:00:00,CUST1337,Water Bottle,1,16.1,India
INV503337,2026-05-29 00:00:00,CUST1337,Fitness Band,2,31.96,India
INV503514,2026-05-29 00:00:00,CUST1356,Wireless Mouse,1,19.26,India
INV503514,2026-05-29 00:00:00,CUST1356,Bluetooth Speaker,4,40.03,United Kingdom
INV503514,2026-05-29 00:00:00,CUST1356,Smartwatch Strap,3,11.9,United Kingdom
INV503583,2026-05-29 00:00:00,CUST1363,Bluetooth Speaker,2,37.65,India
INV503583,2026-05-29 00:00:00,CUST1363,HDMI Cable,3,8.6,India
INV503728,2026-05-29 00:00:00,CUST1380,Webcam,2,41.34,United Kingdom
INV503728,2026-05-29 00:00:00,CUST1380,Power Bank,3,23.09,India
INV503910,2026-05-29 00:00:00,CUST1400,Smartwatch Strap,1,10.69,UAE
INV500048,2026-05-30 00:00:00,CUST1004,USB-C Hub,3,32.34,Singapore
INV500048,2026-05-30 00:00:00,CUST1004,Gaming Mouse Pad,4,18.1,UAE
INV500048,2026-05-30 00:00:00,CUST1004,Portable SSD,1,93.27,India
INV500748,2026-05-30 00:00:00,CUST1074,Charging Cable,3,8.05,United Kingdom
INV500748,2026-05-30 00:00:00,CUST1074,Notebook Set,3,8.54,India
INV500901,2026-05-30 00:00:00,CUST1089,Charging Cable,4,6.96,UAE
INV500901,2026-05-30 00:00:00,CUST1089,Smartwatch Strap,5,14.18,India
INV500955,2026-05-30 00:00:00,CUST1094,Phone Case,3,9.24,India
INV501546,2026-05-30 00:00:00,CUST1155,Webcam,5,73.37,India
INV501675,2026-05-30 00:00:00,CUST1168,Fitness Band,1,30.39,Singapore
INV501675,2026-05-30 00:00:00,CUST1168,Phone Case,1,10.75,Singapore
INV501675,2026-05-30 00:00:00,CUST1168,Webcam,1,42.29,India
INV502223,2026-05-30 00:00:00,CUST1225,Fitness Band,6,50.59,India
INV502292,2026-05-30 00:00:00,CUST1231,HDMI Cable,2,11.76,India
INV502292,2026-05-30 00:00:00,CUST1231,Smartwatch Strap,6,15.73,India
INV502589,2026-05-30 00:00:00,CUST1263,Water Bottle,1,17.03,India
INV502782,2026-05-30 00:00:00,CUST1284,Desk Lamp,4,26.48,India
INV502915,2026-05-30 00:00:00,CUST1297,Water Bottle,2,15.38,UAE
INV502915,2026-05-30 00:00:00,CUST1297,Water Bottle,4,16.72,India
INV500347,2026-05-31 00:00:00,CUST1028,Mechanical Keyboard,5,76.37,Singapore
INV500347,2026-05-31 00:00:00,CUST1028,Notebook Set,6,9.7,UAE
INV500347,2026-05-31 00:00:00,CUST1028,Phone Case,3,14.54,Singapore
INV500830,2026-05-31 00:00:00,CUST1082,Webcam,2,41.72,UAE
INV500830,2026-05-31 00:00:00,CUST1082,Power Bank,1,26.57,Singapore
INV500905,2026-05-31 00:00:00,CUST1090,Backpack,2,57.82,India
INV501057,2026-05-31 00:00:00,CUST1105,Desk Lamp,1,25.11,Singapore
INV501106,2026-05-31 00:00:00,CUST1109,Laptop Stand,4,37.79,India
INV501106,2026-05-31 00:00:00,CUST1109,Wireless Mouse,3,23.31,Singapore
INV501484,2026-05-31 00:00:00,CUST1149,Laptop Stand,3,32.45,India
INV501484,2026-05-31 00:00:00,CUST1149,Webcam,1,51.93,India
INV501501,2026-05-31 00:00:00,CUST1150,Fitness Band,2,27.28,India
INV501501,2026-05-31 00:00:00,CUST1150,Mini Tripod,1,11.04,India
INV501994,2026-05-31 00:00:00,CUST1198,Power Bank,4,35.96,Singapore
INV501994,2026-05-31 00:00:00,CUST1198,Desk Lamp,5,32.91,India
INV502661,2026-05-31 00:00:00,CUST1272,Gaming Mouse Pad,3,18.21,UAE
INV502661,2026-05-31 00:00:00,CUST1272,Webcam,3,52.34,United Kingdom
INV502788,2026-05-31 00:00:00,CUST1284,Webcam,2,46.11,United Kingdom
INV502788,2026-05-31 00:00:00,CUST1284,Webcam,1,44.73,Singapore
INV502788,2026-05-31 00:00:00,CUST1284,Charging Cable,2,6.25,Singapore
INV502937,2026-05-31 00:00:00,CUST1298,Webcam,2,53.27,India
INV502956,2026-05-31 00:00:00,CUST1299,Notebook Set,3,10.57,India
INV502956,2026-05-31 00:00:00,CUST1299,Fitness Band,6,47.94,India
INV503032,2026-05-31 00:00:00,CUST1305,HDMI Cable,2,13.64,India
INV503036,2026-05-31 00:00:00,CUST1306,Fitness Band,3,39.91,India
INV503374,2026-05-31 00:00:00,CUST1341,Water Bottle,2,14.2,India
INV500347,2026-05-31 00:00:00,CUST1028,Notebook Set,6,9.7,UAE
INV500388,2026-06-01 00:00:00,CUST1036,Laptop Stand,1,32.26,Singapore
INV500510,2026-06-01 00:00:00,CUST1047,Notebook Set,4,10.31,India
INV500510,2026-06-01 00:00:00,CUST1047,USB-C Hub,5,37.75,India
INV500510,2026-06-01 00:00:00,CUST1047,Fitness Band,3,44.18,India
INV500813,2026-06-01 00:00:00,CUST1080,Webcam,1,42.95,Singapore
INV500813,2026-06-01 00:00:00,CUST1080,HDMI Cable,3,8.94,Singapore
INV500813,2026-06-01 00:00:00,CUST1080,Smartwatch Strap,3,11.6,UAE
INV501457,2026-06-01 00:00:00,CUST1145,Mini Tripod,2,12.09,Singapore
INV501457,2026-06-01 00:00:00,CUST1145,Mini Tripod,2,11.03,India
INV501457,2026-06-01 00:00:00,CUST1145,Mechanical Keyboard,2,53.68,United Kingdom
INV501559,2026-06-01 00:00:00,CUST1157,Portable SSD,2,99.48,India
INV501559,2026-06-01 00:00:00,CUST1157,Fitness Band,4,41.58,India
INV501559,2026-06-01 00:00:00,CUST1157,Fitness Band,2,39.89,India
INV501790,2026-06-01 00:00:00,CUST1178,Smartwatch Strap,1,11.34,India
INV501790,2026-06-01 00:00:00,CUST1178,Fitness Band,4,35.29,Singapore
INV501829,2026-06-01 00:00:00,CUST1183,Mini Tripod,3,13.66,United Kingdom
INV502022,2026-06-01 00:00:00,CUST1202,Wireless Mouse,3,16.75,Singapore
INV502022,2026-06-01 00:00:00,CUST1202,Fitness Band,4,32.9,India
INV502022,2026-06-01 00:00:00,CUST1202,Charging Cable,1,5.62,India
INV502868,2026-06-01 00:00:00,CUST1291,Gaming Mouse Pad,6,17.5,India
INV502868,2026-06-01 00:00:00,CUST1291,Phone Case,5,11.06,India
INV502868,2026-06-01 00:00:00,CUST1291,Mini Tripod,6,14.13,India
INV502966,2026-06-01 00:00:00,CUST1299,Desk Lamp,5,31.89,India
INV502966,2026-06-01 00:00:00,CUST1299,Notebook Set,2,9.98,Singapore
INV502966,2026-06-01 00:00:00,CUST1299,Mini Tripod,2,15.57,India
INV503483,2026-06-01 00:00:00,CUST1354,Mechanical Keyboard,5,84.68,India
INV503483,2026-06-01 00:00:00,CUST1354,Charging Cable,6,9.22,UAE
INV500159,2026-06-02 00:00:00,CUST1013,Gaming Mouse Pad,3,20.8,UAE
INV500159,2026-06-02 00:00:00,CUST1013,Charging Cable,2,7.97,United Kingdom
INV500163,2026-06-02 00:00:00,CUST1013,Mechanical Keyboard,2,73.62,India
INV500163,2026-06-02 00:00:00,CUST1013,Mechanical Keyboard,4,65.88,Singapore
INV500163,2026-06-02 00:00:00,CUST1013,Webcam,5,53.41,India
INV500552,2026-06-02 00:00:00,CUST1050,Wireless Mouse,2,19.92,India
INV500906,2026-06-02 00:00:00,CUST1090,Mini Tripod,2,17.02,United Kingdom
INV500906,2026-06-02 00:00:00,CUST1090,Bluetooth Speaker,2,53.85,India
INV500906,2026-06-02 00:00:00,CUST1090,USB-C Hub,3,39.12,United Kingdom
INV502627,2026-06-02 00:00:00,CUST1268,Mechanical Keyboard,3,51.56,Singapore
INV502781,2026-06-02 00:00:00,CUST1283,Gaming Mouse Pad,2,13.34,United Kingdom
INV502781,2026-06-02 00:00:00,CUST1283,Headphones,1,37.7,India
INV500706,2026-06-03 00:00:00,CUST1069,Laptop Stand,2,33.46,India
INV500706,2026-06-03 00:00:00,CUST1069,Bluetooth Speaker,3,45.74,India
INV500706,2026-06-03 00:00:00,CUST1069,Charging Cable,4,6.32,India
INV501031,2026-06-03 00:00:00,CUST1101,Smartwatch Strap,5,19.2,India
INV501031,2026-06-03 00:00:00,CUST1101,Gaming Mouse Pad,4,25.63,India
INV501074,2026-06-03 00:00:00,CUST1107,Portable SSD,6,0.0,India
CINV501074,2026-06-03 00:00:00,CUST1107,Wireless Mouse,-4,21.45,India
INV501530,2026-06-03 00:00:00,CUST1154,Smartwatch Strap,3,9.18,India
INV501827,2026-06-03 00:00:00,CUST1183,Power Bank,3,32.36,India
INV501827,2026-06-03 00:00:00,CUST1183,Water Bottle,4,16.69,India
INV502325,2026-06-03 00:00:00,CUST1235,Bluetooth Speaker,2,37.78,India
INV502325,2026-06-03 00:00:00,CUST1235,USB-C Hub,4,31.57,UAE
INV503697,2026-06-03 00:00:00,CUST1377,Gaming Mouse Pad,3,15.71,Singapore
INV503697,2026-06-03 00:00:00,CUST1377,Mechanical Keyboard,1,47.6,India
INV503697,2026-06-03 00:00:00,CUST1377,HDMI Cable,2,8.01,India
INV500092,2026-06-04 00:00:00,CUST1009,HDMI Cable,2,9.31,India
INV500092,2026-06-04 00:00:00,CUST1009,Backpack,4,44.31,UAE
INV500094,2026-06-04 00:00:00,CUST1009,Backpack,2,42.8,India
INV500094,2026-06-04 00:00:00,CUST1009,Desk Lamp,4,27.01,India
INV500302,2026-06-04 00:00:00,CUST1027,Power Bank,4,36.36,India
INV500302,2026-06-04 00:00:00,CUST1027,Gaming Mouse Pad,5,21.96,UAE
INV500302,2026-06-04 00:00:00,CUST1027,Water Bottle,6,17.15,India
INV501307,2026-06-04 00:00:00,CUST1132,Water Bottle,4,17.61,India
INV501379,2026-06-04 00:00:00,CUST1137,Water Bottle,6,16.69,India
INV501379,2026-06-04 00:00:00,CUST1137,Mechanical Keyboard,4,69.03,UAE
INV501379,2026-06-04 00:00:00,CUST1137,Headphones,2,57.93,India
INV501404,2026-06-04 00:00:00,CUST1140,Laptop Stand,2,39.43,India
INV501404,2026-06-04 00:00:00,CUST1140,Headphones,6,69.55,Singapore
INV502149,2026-06-04 00:00:00,CUST1214,Water Bottle,1,13.1,India
INV502149,2026-06-04 00:00:00,CUST1214,Smartwatch Strap,4,11.9,India
INV502149,2026-06-04 00:00:00,CUST1214,Headphones,1,50.25,India
INV502324,2026-06-04 00:00:00,CUST1234,Webcam,3,44.16,India
INV502324,2026-06-04 00:00:00,CUST1234,HDMI Cable,2,9.52,Singapore
INV502324,2026-06-04 00:00:00,CUST1234,Power Bank,3,25.08,United Kingdom
INV502655,2026-06-04 00:00:00,CUST1271,Wireless Mouse,4,20.17,UAE
INV503144,2026-06-04 00:00:00,CUST1315,Mini Tripod,2,9.68,India
INV503144,2026-06-04 00:00:00,CUST1315,Notebook Set,2,5.85,India
INV503270,2026-06-04 00:00:00,CUST1329,Smartwatch Strap,2,12.38,India
INV503270,2026-06-04 00:00:00,CUST1329,Smartwatch Strap,4,11.58,India
INV503270,2026-06-04 00:00:00,CUST1329,Wireless Mouse,2,17.44,UAE
INV503772,2026-06-04 00:00:00,CUST1385,Fitness Band,1,38.08,India
INV503772,2026-06-04 00:00:00,CUST1385,Notebook Set,1,8.53,Singapore
INV503772,2026-06-04 00:00:00,CUST1385,Desk Lamp,2,30.56,India
INV500292,2026-06-05 00:00:00,CUST1026,Webcam,1,43.93,Singapore
INV500292,2026-06-05 00:00:00,CUST1026,Power Bank,1,27.59,India
INV500298,2026-06-05 00:00:00,CUST1027,Headphones,5,66.95,India
INV500298,2026-06-05 00:00:00,CUST1027,Phone Case,3,12.44,UAE
INV501809,2026-06-05 00:00:00,CUST1179,Wireless Mouse,2,21.01,UAE
INV501809,2026-06-05 00:00:00,CUST1179,Wireless Mouse,2,18.2,India
INV501809,2026-06-05 00:00:00,CUST1179,Mechanical Keyboard,3,63.19,UAE
INV501866,2026-06-05 00:00:00,CUST1186,Webcam,4,54.14,India
INV503022,2026-06-05 00:00:00,CUST1305,Webcam,2,67.56,India
INV503022,2026-06-05 00:00:00,CUST1305,Webcam,5,65.35,Singapore
INV503435,2026-06-05 00:00:00,CUST1348,Webcam,4,43.54,United Kingdom
INV503435,2026-06-05 00:00:00,CUST1348,Smartwatch Strap,2,12.4,UAE
INV500393,2026-06-06 00:00:00,CUST1037,Desk Lamp,3,22.37,Singapore
INV500393,2026-06-06 00:00:00,CUST1037,Phone Case,2,9.81,India
INV500393,2026-06-06 00:00:00,CUST1037,Fitness Band,4,32.49,India
INV500451,2026-06-06 00:00:00,CUST1043,Gaming Mouse Pad,2,16.74,India
INV500451,2026-06-06 00:00:00,CUST1043,Water Bottle,2,14.87,India
INV500451,2026-06-06 00:00:00,CUST1043,Mini Tripod,2,12.56,Singapore
INV500502,2026-06-06 00:00:00,CUST1046,Laptop Stand,1,36.83,India
INV500502,2026-06-06 00:00:00,CUST1046,Charging Cable,1,7.52,India
INV500502,2026-06-06 00:00:00,CUST1046,Laptop Stand,3,34.62,Singapore
INV500757,2026-06-06 00:00:00,CUST1074,Portable SSD,4,102.49,United Kingdom
INV500757,2026-06-06 00:00:00,CUST1074,Backpack,1,41.85,India
INV500757,2026-06-06 00:00:00,CUST1074,Fitness Band,2,37.75,India
INV501408,2026-06-06 00:00:00,CUST1140,Backpack,6,53.69,India
INV501670,2026-06-06 00:00:00,CUST1167,Phone Case,1,10.29,UAE
INV501670,2026-06-06 00:00:00,CUST1167,USB-C Hub,3,33.34,India
INV501670,2026-06-06 00:00:00,CUST1167,Phone Case,1,11.34,India
INV501721,2026-06-06 00:00:00,CUST1172,Desk Lamp,3,19.66,UAE
INV501721,2026-06-06 00:00:00,CUST1172,Portable SSD,3,77.53,UAE
INV503314,2026-06-06 00:00:00,CUST1334,Desk Lamp,2,30.92,UAE
INV503314,2026-06-06 00:00:00,CUST1334,Desk Lamp,4,33.72,UAE
INV503615,2026-06-06 00:00:00,CUST1369,Desk Lamp,3,34.3,UAE
INV503804,2026-06-06 00:00:00,CUST1388,Laptop Stand,2,28.18,United Kingdom
INV503804,2026-06-06 00:00:00,CUST1388,Charging Cable,3,6.77,India
INV503804,2026-06-06 00:00:00,CUST1388,Smartwatch Strap,4,11.66,India
INV503835,2026-06-06 00:00:00,CUST1393,Water Bottle,4,16.92,India
INV503835,2026-06-06 00:00:00,CUST1393,Bluetooth Speaker,2,43.81,UAE
INV503835,2026-06-06 00:00:00,CUST1393,Desk Lamp,4,25.98,UAE
INV500337,2026-06-07 00:00:00,CUST1028,Headphones,2,67.41,India
INV500337,2026-06-07 00:00:00,CUST1028,Power Bank,2,42.82,India
INV500337,2026-06-07 00:00:00,CUST1028,Power Bank,5,41.98,India
INV500358,2026-06-07 00:00:00,CUST1031,USB-C Hub,1,28.24,Singapore
INV500641,2026-06-07 00:00:00,CUST1060,Wireless Mouse,1,19.82,UAE
INV500641,2026-06-07 00:00:00,CUST1060,Mechanical Keyboard,2,51.07,India
INV501161,2026-06-07 00:00:00,CUST1116,Smartwatch Strap,4,11.62,India
INV501264,2026-06-07 00:00:00,CUST1127,Gaming Mouse Pad,5,24.63,India
INV501264,2026-06-07 00:00:00,CUST1127,Gaming Mouse Pad,2,22.55,India
INV501395,2026-06-07 00:00:00,CUST1140,Fitness Band,6,41.92,India
INV501395,2026-06-07 00:00:00,CUST1140,Charging Cable,2,8.03,India
INV501395,2026-06-07 00:00:00,CUST1140,Gaming Mouse Pad,5,18.97,India
INV501770,2026-06-07 00:00:00,CUST1177,Desk Lamp,6,36.56,United Kingdom
INV501770,2026-06-07 00:00:00,CUST1177,Desk Lamp,3,35.21,India
INV501810,2026-06-07 00:00:00,CUST1180,Water Bottle,2,14.3,India
INV501810,2026-06-07 00:00:00,CUST1180,Smartwatch Strap,3,12.6,India
INV501934,2026-06-07 00:00:00,CUST1192,Webcam,4,51.57,UAE
INV501934,2026-06-07 00:00:00,CUST1192,Backpack,4,47.6,United Kingdom
INV501934,2026-06-07 00:00:00,CUST1192,Water Bottle,1,15.57,India
INV502434,2026-06-07 00:00:00,CUST1248,Fitness Band,4,30.37,India
INV502434,2026-06-07 00:00:00,CUST1248,Headphones,3,42.1,India
INV502434,2026-06-07 00:00:00,CUST1248,Portable SSD,4,75.23,India
INV503341,2026-06-07 00:00:00,CUST1338,Desk Lamp,2,24.36,Singapore
INV500049,2026-06-08 00:00:00,CUST1004,USB-C Hub,4,33.1,Singapore
